single_q,double_q,dashes,braces,spaces,percentages,semicolons,angle_brackets,special_chars,path_length,body_length,badwords_count,Cluster
1,0,1,2,8,0,0,0,0,76,0,2,1
2,0,0,1,4,0,0,0,0,93,0,1,1
1,0,1,2,8,0,0,0,0,57,0,2,1
0,0,1,2,8,0,0,0,0,82,0,2,1
0,0,1,2,11,0,0,0,0,115,0,2,1
0,1,1,2,8,0,0,0,0,76,0,2,1
0,2,0,1,4,0,0,0,0,93,0,1,1
0,1,1,2,8,0,0,0,0,57,0,2,1
1,0,1,2,8,0,0,0,0,83,0,2,1
0,0,1,2,8,0,0,0,0,77,0,2,1
0,1,1,2,8,0,0,0,0,83,0,2,1
0,0,1,2,8,0,0,0,0,53,0,2,1
0,0,1,2,8,0,0,0,0,109,0,2,1
1,0,1,2,8,0,0,0,0,78,0,2,1
0,0,1,2,8,0,0,0,0,79,0,2,1
1,0,1,2,8,0,0,0,0,110,0,2,1
0,1,1,2,8,0,0,0,0,78,0,2,1
0,1,1,2,8,0,0,0,0,110,0,2,1
0,0,1,2,8,0,0,0,0,74,0,2,1
0,0,1,2,8,0,0,0,0,111,0,2,1
1,0,1,2,8,0,0,0,0,112,0,2,1
0,1,1,2,8,0,0,0,0,112,0,2,1
0,0,1,2,8,0,0,0,0,108,0,2,1
0,1,1,2,15,0,0,0,0,13,157,2,0
0,0,1,2,15,0,0,0,0,13,159,2,0
1,0,1,2,15,0,0,0,0,13,160,2,0
0,1,1,2,15,0,0,0,0,13,160,2,0
0,0,1,2,15,0,0,0,0,13,156,2,0
0,0,0,1,10,0,0,0,0,13,137,1,0
1,0,1,2,8,0,0,0,0,8,67,3,1
2,0,0,1,11,0,0,0,0,13,141,1,0
0,1,1,2,8,0,0,0,0,8,67,3,1
0,2,0,1,11,0,0,0,0,13,141,1,0
0,0,1,2,8,0,0,0,0,8,68,3,1
1,0,1,2,8,0,0,0,0,8,69,3,1
0,0,1,2,15,0,0,0,0,13,157,2,0
1,0,1,2,15,0,0,0,0,13,158,2,0
0,1,1,2,8,0,0,0,0,8,69,3,1
0,1,1,2,15,0,0,0,0,13,158,2,0
0,0,1,2,8,0,0,0,0,8,65,3,1
0,0,1,2,15,0,0,0,0,13,159,2,0
0,0,0,1,3,0,0,0,0,8,46,2,1
1,0,1,2,15,0,0,0,0,13,160,2,0
2,0,0,1,4,0,0,0,0,8,50,2,1
0,1,1,2,15,0,0,0,0,13,160,2,0
0,2,0,1,4,0,0,0,0,8,50,2,1
0,0,1,2,15,0,0,0,0,13,156,2,0
0,1,1,2,8,0,0,0,0,78,0,2,1
0,0,1,2,8,0,0,0,0,8,66,3,1
0,2,0,1,4,0,0,0,0,45,0,1,1
0,0,0,1,10,0,0,0,0,13,137,1,0
0,0,1,2,8,0,0,0,0,74,0,2,1
1,0,1,2,8,0,0,0,0,8,67,3,1
0,0,1,2,8,0,0,0,0,61,0,2,1
2,0,0,1,11,0,0,0,0,13,141,1,0
0,1,1,2,8,0,0,0,0,8,67,3,1
1,0,1,2,8,0,0,0,0,62,0,2,1
0,2,0,1,11,0,0,0,0,13,141,1,0
0,0,1,2,8,0,0,0,0,8,68,3,1
0,0,1,2,8,0,0,0,0,12,67,2,1
0,1,1,2,8,0,0,0,0,62,0,2,1
0,0,1,2,15,0,0,0,0,13,157,2,0
1,0,1,2,8,0,0,0,0,12,68,2,1
1,0,1,2,8,0,0,0,0,8,69,3,1
1,0,1,2,15,0,0,0,0,13,158,2,0
0,0,1,2,8,0,0,0,0,63,0,2,1
0,1,1,2,8,0,0,0,0,12,68,2,1
0,1,1,2,8,0,0,0,0,8,69,3,1
0,1,1,2,15,0,0,0,0,13,158,2,0
1,0,1,2,8,0,0,0,0,64,0,2,1
0,0,1,2,8,0,0,0,0,12,64,2,1
0,0,1,2,8,0,0,0,0,8,65,3,1
0,1,1,2,8,0,0,0,0,64,0,2,1
0,0,1,2,15,0,0,0,0,13,159,2,0
0,0,0,1,3,0,0,0,0,8,46,2,1
0,0,1,2,8,0,0,0,0,60,0,2,1
1,0,1,2,15,0,0,0,0,13,160,2,0
2,0,0,1,4,0,0,0,0,8,50,2,1
0,1,1,2,15,0,0,0,0,13,160,2,0
0,2,0,1,4,0,0,0,0,8,50,2,1
0,0,1,2,15,0,0,0,0,13,156,2,0
0,0,1,2,8,0,0,0,0,8,66,3,1
0,0,0,1,10,0,0,0,0,13,137,1,0
1,0,1,2,8,0,0,0,0,8,67,3,1
2,0,0,1,11,0,0,0,0,13,141,1,0
0,1,1,2,8,0,0,0,0,8,67,3,1
0,2,0,1,11,0,0,0,0,13,141,1,0
0,0,1,2,8,0,0,0,0,8,68,3,1
0,0,1,2,15,0,0,0,0,13,157,2,0
1,0,1,2,8,0,0,0,0,8,69,3,1
1,0,1,2,15,0,0,0,0,13,158,2,0
0,1,1,2,8,0,0,0,0,8,69,3,1
0,1,1,2,15,0,0,0,0,13,158,2,0
0,0,1,2,8,0,0,0,0,8,65,3,1
0,0,1,2,15,0,0,0,0,13,159,2,0
1,0,1,2,15,0,0,0,0,13,160,2,0
0,1,1,2,15,0,0,0,0,13,160,2,0
0,0,1,2,15,0,0,0,0,13,156,2,0
0,0,0,1,10,0,0,0,0,13,137,1,0
2,0,0,1,11,0,0,0,0,13,141,1,0
0,2,0,1,11,0,0,0,0,13,141,1,0
0,0,1,2,15,0,0,0,0,13,157,2,0
1,0,1,2,15,0,0,0,0,13,158,2,0
0,1,1,2,15,0,0,0,0,13,158,2,0
0,0,1,2,15,0,0,0,0,13,159,2,0
1,0,1,2,15,0,0,0,0,13,160,2,0
0,1,1,2,15,0,0,0,0,13,160,2,0
0,0,1,2,15,0,0,0,0,13,156,2,0
0,0,0,1,10,0,0,0,0,13,137,1,0
2,0,0,1,11,0,0,0,0,13,141,1,0
0,2,0,1,11,0,0,0,0,13,141,1,0
0,0,1,2,15,0,0,0,0,13,157,2,0
1,0,1,2,15,0,0,0,0,13,158,2,0
0,1,1,2,15,0,0,0,0,13,158,2,0
0,0,1,2,15,0,0,0,0,13,159,2,0
1,0,1,2,15,0,0,0,0,13,160,2,0
0,1,1,2,15,0,0,0,0,13,160,2,0
0,0,1,2,15,0,0,0,0,13,156,2,0
4,2,1,1,14,0,1,0,0,12,179,4,0
4,2,1,1,14,0,1,0,0,8,180,5,0
4,2,1,1,21,0,1,0,0,13,262,4,0
5,2,1,1,14,0,1,0,0,8,181,5,0
5,2,1,1,14,0,1,0,0,12,180,4,0
5,2,1,1,21,0,1,0,0,13,263,4,0
4,3,1,1,14,0,1,0,0,12,180,4,0
4,3,1,1,14,0,1,0,0,8,181,5,0
4,2,1,1,14,0,1,0,0,189,0,4,1
4,3,1,1,21,0,1,0,0,13,263,4,0
4,2,1,1,14,0,1,0,0,185,0,4,1
4,2,1,1,14,0,1,0,0,12,180,4,0
5,2,1,1,14,0,1,0,0,186,0,4,1
4,2,1,1,21,0,1,0,0,13,263,4,0
5,2,1,1,14,0,1,0,0,190,0,4,1
4,2,1,1,14,0,1,0,0,8,181,5,0
4,2,1,1,14,0,1,0,0,170,0,4,1
4,2,1,1,14,0,1,0,0,171,0,4,1
0,2,0,1,0,0,0,0,0,12,60,1,1
0,2,0,1,7,0,0,0,0,13,143,1,0
4,3,1,1,14,0,1,0,0,186,0,4,1
4,3,1,1,14,0,1,0,0,190,0,4,1
0,2,0,1,0,0,0,0,0,8,61,2,1
5,2,1,1,14,0,1,0,0,171,0,4,1
4,2,1,1,14,0,1,0,0,176,0,4,1
4,2,1,1,14,0,1,0,0,211,0,4,1
4,2,1,1,14,0,1,0,0,169,0,4,1
0,2,0,1,3,0,0,0,0,12,67,1,1
0,2,0,1,10,0,0,0,0,13,159,1,0
4,2,1,1,14,0,1,0,0,190,0,4,1
0,2,0,1,3,0,0,0,0,8,68,2,1
4,2,1,1,14,0,1,0,0,186,0,4,1
4,3,1,1,14,0,1,0,0,171,0,4,1
5,2,1,1,14,0,1,0,0,177,0,4,1
5,2,1,1,14,0,1,0,0,212,0,4,1
5,2,1,1,14,0,1,0,0,170,0,4,1
2,2,0,1,11,0,0,0,0,13,163,1,0
2,2,0,1,4,0,0,0,0,12,71,1,1
0,2,0,1,0,0,0,0,0,70,0,1,1
2,2,0,1,4,0,0,0,0,8,72,2,1
0,2,0,1,0,0,0,0,0,66,0,1,1
4,2,1,1,14,0,1,0,0,171,0,4,1
4,3,1,1,14,0,1,0,0,177,0,4,1
4,3,1,1,14,0,1,0,0,212,0,4,1
4,3,1,1,14,0,1,0,0,170,0,4,1
0,4,0,1,11,0,0,0,0,13,163,1,0
0,4,0,1,4,0,0,0,0,12,71,1,1
0,4,0,1,4,0,0,0,0,8,72,2,1
0,2,0,1,3,0,0,0,0,86,0,1,1
0,2,0,1,0,0,0,0,0,51,0,1,1
0,2,0,1,3,0,0,0,0,77,0,1,1
4,2,1,1,14,0,1,0,0,212,0,4,1
4,2,1,1,14,0,1,0,0,177,0,4,1
4,2,1,2,24,0,0,0,0,13,287,4,0
4,2,1,1,14,0,1,0,0,170,0,4,1
4,2,1,1,17,0,1,0,0,212,0,4,1
4,2,1,2,17,0,0,0,0,12,195,4,0
4,2,1,2,17,0,0,0,0,8,196,5,0
2,2,0,1,4,0,0,0,0,90,0,1,1
0,2,0,1,3,0,0,0,0,78,0,1,1
2,2,0,1,4,0,0,0,0,81,0,1,1
0,2,0,1,0,0,0,0,0,92,0,1,1
0,2,0,1,0,0,0,0,0,57,0,1,1
5,2,1,2,24,0,0,0,0,13,288,4,0
0,2,0,1,0,0,0,0,0,50,0,1,1
5,2,1,2,17,0,0,0,0,12,196,4,0
5,2,1,1,17,0,1,0,0,213,0,4,1
4,2,1,1,14,0,1,0,0,168,0,4,1
5,2,1,2,17,0,0,0,0,8,197,5,0
2,2,0,1,4,0,0,0,0,82,0,1,1
0,2,0,1,3,0,0,0,0,111,0,1,1
0,4,0,1,4,0,0,0,0,81,0,1,1
0,4,0,1,4,0,0,0,0,90,0,1,1
0,2,0,1,3,0,0,0,0,73,0,1,1
0,2,0,1,3,0,0,0,0,77,0,1,1
4,2,1,1,14,0,1,0,0,12,173,4,0
4,2,1,1,21,0,1,0,0,13,271,4,0
5,2,1,1,14,0,1,0,0,169,0,4,1
4,3,1,1,17,0,1,0,0,213,0,4,1
4,2,1,1,14,0,1,0,0,8,180,5,0
4,2,1,1,14,0,1,0,0,176,0,4,1
2,2,0,1,4,0,0,0,0,115,0,1,1
4,2,1,2,17,0,0,0,0,214,0,4,1
4,2,1,2,17,0,0,0,0,205,0,4,1
0,4,0,1,4,0,0,0,0,82,0,1,1
2,2,0,1,4,0,0,0,0,77,0,1,1
2,2,0,1,4,0,0,0,0,81,0,1,1
4,2,1,1,14,0,1,0,0,177,0,4,1
5,2,1,1,14,0,1,0,0,12,174,4,0
4,3,1,1,14,0,1,0,0,169,0,4,1
5,2,1,1,21,0,1,0,0,13,272,4,0
4,2,1,1,17,0,1,0,0,213,0,4,1
5,2,1,1,14,0,1,0,0,8,181,5,0
5,2,1,1,14,0,1,0,0,177,0,4,1
0,4,0,1,4,0,0,0,0,115,0,1,1
5,2,1,2,17,0,0,0,0,206,0,4,1
0,4,0,1,4,0,0,0,0,77,0,1,1
4,2,1,2,17,0,0,0,0,206,0,4,1
0,4,0,1,4,0,0,0,0,81,0,1,1
5,2,1,2,17,0,0,0,0,215,0,4,1
5,2,1,1,14,0,1,0,0,178,0,4,1
4,3,1,1,14,0,1,0,0,12,174,4,0
4,3,1,1,21,0,1,0,0,13,272,4,0
4,3,1,1,14,0,1,0,0,8,181,5,0
4,2,1,1,14,0,1,0,0,169,0,4,1
0,2,0,1,3,0,0,0,0,93,0,1,1
4,3,1,1,14,0,1,0,0,177,0,4,1
4,2,1,2,17,0,0,0,0,201,0,4,1
4,2,1,1,14,0,1,0,0,190,0,4,1
4,2,1,2,17,0,0,0,0,239,0,4,1
5,2,1,2,17,0,0,0,0,207,0,4,1
4,3,1,1,14,0,1,0,0,178,0,4,1
4,2,1,2,17,0,0,0,0,205,0,4,1
4,2,1,1,21,0,1,0,0,13,272,4,0
4,2,1,1,14,0,1,0,0,12,174,4,0
0,2,0,1,6,0,0,0,0,118,0,1,1
4,2,1,1,14,0,1,0,0,8,181,5,0
4,2,1,1,14,0,1,0,0,177,0,4,1
0,2,0,1,0,0,0,0,0,49,0,1,1
5,2,1,1,14,0,1,0,0,191,0,4,1
5,2,1,2,17,0,0,0,0,240,0,4,1
5,2,1,2,17,0,0,0,0,202,0,4,1
4,2,1,1,14,0,1,0,0,178,0,4,1
5,2,1,2,17,0,0,0,0,206,0,4,1
0,2,0,1,0,0,0,0,0,12,54,1,1
0,2,0,1,0,0,0,0,0,8,61,2,1
0,2,0,1,0,0,0,0,0,57,0,1,1
2,2,0,1,7,0,0,0,0,122,0,1,1
0,2,0,1,7,0,0,0,0,13,152,1,0
0,2,0,1,3,0,0,0,0,56,0,1,1
4,3,1,1,14,0,1,0,0,191,0,4,1
4,2,1,1,14,0,1,0,0,189,0,4,1
0,2,0,1,0,0,0,0,0,58,0,1,1
0,2,0,1,3,0,0,0,0,12,67,1,1
0,2,0,1,3,0,0,0,0,8,68,2,1
0,2,0,1,3,0,0,0,0,82,0,1,1
0,4,0,1,7,0,0,0,0,122,0,1,1
2,2,0,1,4,0,0,0,0,60,0,1,1
0,2,0,1,10,0,0,0,0,13,159,1,0
5,2,1,1,14,0,1,0,0,190,0,4,1
4,2,1,1,14,0,1,0,0,191,0,4,1
2,2,0,1,4,0,0,0,0,12,71,1,1
2,2,0,1,4,0,0,0,0,86,0,1,1
0,2,0,1,3,0,0,0,0,63,0,1,1
4,2,1,2,20,0,0,0,0,246,0,4,1
2,2,0,1,4,0,0,0,0,8,72,2,1
2,2,0,1,11,0,0,0,0,13,163,1,0
0,4,0,1,4,0,0,0,0,60,0,1,1
4,3,1,1,14,0,1,0,0,190,0,4,1
0,2,0,1,0,0,0,0,0,71,0,1,1
0,4,0,1,4,0,0,0,0,12,71,1,1
0,4,0,1,4,0,0,0,0,86,0,1,1
5,2,1,2,20,0,0,0,0,247,0,4,1
2,2,0,1,4,0,0,0,0,67,0,1,1
4,2,1,2,17,0,0,0,0,184,0,4,1
0,4,0,1,11,0,0,0,0,13,163,1,0
0,4,0,1,4,0,0,0,0,8,72,2,1
4,2,1,1,14,0,1,0,0,190,0,4,1
0,2,0,1,3,0,0,0,0,77,0,1,1
4,2,1,2,17,0,0,0,0,210,0,4,1
4,2,1,2,17,0,0,0,0,12,195,4,0
0,4,0,1,4,0,0,0,0,67,0,1,1
4,2,1,2,24,0,0,0,0,13,287,4,0
4,2,1,2,17,0,0,0,0,8,196,5,0
5,2,1,2,17,0,0,0,0,185,0,4,1
0,2,0,1,0,0,0,0,0,70,0,1,1
2,2,0,1,4,0,0,0,0,81,0,1,1
5,2,1,2,17,0,0,0,0,12,196,4,0
5,2,1,2,17,0,0,0,0,211,0,4,1
4,2,1,2,17,0,0,0,0,191,0,4,1
5,2,1,2,24,0,0,0,0,13,288,4,0
5,2,1,2,17,0,0,0,0,8,197,5,0
0,4,0,1,4,0,0,0,0,81,0,1,1
0,2,0,1,3,0,0,0,0,111,0,1,1
4,2,1,1,14,0,1,0,0,8,178,5,0
5,2,1,2,17,0,0,0,0,192,0,4,1
4,2,1,1,21,0,1,0,0,13,271,4,0
4,2,1,2,17,0,0,0,0,205,0,4,1
2,2,0,1,4,0,0,0,0,115,0,1,1
5,2,1,1,14,0,1,0,0,8,179,5,0
5,2,1,1,21,0,1,0,0,13,272,4,0
5,2,1,2,17,0,0,0,0,206,0,4,1
0,4,0,1,4,0,0,0,0,115,0,1,1
4,3,1,1,14,0,1,0,0,8,179,5,0
4,3,1,1,21,0,1,0,0,13,272,4,0
4,2,1,2,17,0,0,0,0,239,0,4,1
4,2,1,1,14,0,1,0,0,8,179,5,0
4,2,1,1,21,0,1,0,0,13,272,4,0
5,2,1,2,17,0,0,0,0,240,0,4,1
0,2,0,1,0,0,0,0,0,8,59,2,1
0,2,0,1,7,0,0,0,0,13,152,1,0
0,2,0,1,3,0,0,0,0,8,68,2,1
0,2,0,1,10,0,0,0,0,13,159,1,0
2,2,0,1,4,0,0,0,0,8,72,2,1
2,2,0,1,11,0,0,0,0,13,163,1,0
0,4,0,1,4,0,0,0,0,8,72,2,1
0,4,0,1,11,0,0,0,0,13,163,1,0
4,2,1,2,17,0,0,0,0,8,196,5,0
4,2,1,2,24,0,0,0,0,13,287,4,0
5,2,1,2,17,0,0,0,0,8,197,5,0
5,2,1,2,24,0,0,0,0,13,288,4,0
4,2,1,1,16,0,1,0,0,13,227,4,0
5,2,1,1,16,0,1,0,0,13,228,4,0
4,3,1,1,16,0,1,0,0,13,228,4,0
4,2,1,1,16,0,1,0,0,13,228,4,0
5,2,1,1,14,0,1,0,0,172,0,4,1
0,2,0,1,2,0,0,0,0,13,108,1,0
4,3,1,1,14,0,1,0,0,172,0,4,1
0,2,0,1,10,0,0,0,0,13,159,1,0
4,2,1,1,14,0,1,0,0,172,0,4,1
2,2,0,1,11,0,0,0,0,13,163,1,0
0,2,0,1,0,0,0,0,0,52,0,1,1
0,4,0,1,11,0,0,0,0,13,163,1,0
0,2,0,1,3,0,0,0,0,68,0,1,1
4,2,1,2,24,0,0,0,0,13,287,4,0
2,2,0,1,4,0,0,0,0,72,0,1,1
5,2,1,2,24,0,0,0,0,13,288,4,0
0,4,0,1,4,0,0,0,0,72,0,1,1
4,2,1,1,21,0,1,0,0,13,274,4,0
4,2,1,2,17,0,0,0,0,196,0,4,1
5,2,1,1,21,0,1,0,0,13,275,4,0
5,2,1,2,17,0,0,0,0,197,0,4,1
4,3,1,1,21,0,1,0,0,13,275,4,0
4,2,1,1,21,0,1,0,0,13,275,4,0
0,2,0,1,7,0,0,0,0,13,155,1,0
0,2,0,1,10,0,0,0,0,13,159,1,0
2,2,0,1,11,0,0,0,0,13,163,1,0
0,4,0,1,11,0,0,0,0,13,163,1,0
4,2,1,2,24,0,0,0,0,13,287,4,0
5,2,1,2,24,0,0,0,0,13,288,4,0
4,2,1,1,19,0,1,0,0,13,266,4,0
5,2,1,1,19,0,1,0,0,13,267,4,0
4,3,1,1,19,0,1,0,0,13,267,4,0
4,2,1,1,19,0,1,0,0,13,267,4,0
0,2,0,1,5,0,0,0,0,13,147,1,0
0,2,0,1,10,0,0,0,0,13,159,1,0
2,2,0,1,11,0,0,0,0,13,163,1,0
0,4,0,1,11,0,0,0,0,13,163,1,0
4,2,1,2,24,0,0,0,0,13,287,4,0
5,2,1,2,24,0,0,0,0,13,288,4,0
10,0,0,6,28,0,0,0,0,8,330,10,0
10,0,0,6,28,0,0,0,0,12,329,9,0
10,0,0,6,35,0,0,0,0,13,412,9,0
10,0,0,6,31,0,0,0,0,12,336,9,0
10,0,0,6,38,0,0,0,0,13,428,9,0
12,0,0,6,32,0,0,0,0,12,340,9,0
10,0,0,6,28,0,0,0,0,335,0,9,1
10,0,0,6,28,0,0,0,0,339,0,9,1
12,0,0,6,39,0,0,0,0,13,432,9,0
10,2,0,6,32,0,0,0,0,12,340,9,0
10,0,0,6,31,0,0,0,0,346,0,9,1
10,0,0,6,28,0,0,0,0,320,0,9,1
10,0,0,6,28,0,0,0,0,321,0,9,1
10,0,0,6,31,0,0,0,0,355,0,9,1
10,2,0,6,39,0,0,0,0,13,432,9,0
10,0,0,6,31,0,0,0,0,347,0,9,1
10,0,1,6,33,0,0,0,0,12,348,9,0
10,0,0,6,31,0,0,0,0,337,0,9,1
12,0,0,6,32,0,0,0,0,350,0,9,1
12,0,0,6,32,0,0,0,0,359,0,9,1
10,0,1,6,40,0,0,0,0,13,440,9,0
10,0,0,6,28,0,0,0,0,326,0,9,1
12,0,0,6,32,0,0,0,0,351,0,9,1
10,2,0,6,32,0,0,0,0,350,0,9,1
12,0,0,6,32,0,0,0,0,341,0,9,1
10,0,0,6,28,0,0,0,0,319,0,9,1
10,0,0,6,28,0,0,0,0,361,0,9,1
10,2,0,6,32,0,0,0,0,359,0,9,1
10,0,0,6,31,0,0,0,0,342,0,9,1
10,0,0,6,28,0,0,0,0,12,323,9,0
10,2,0,6,32,0,0,0,0,351,0,9,1
10,2,0,6,32,0,0,0,0,341,0,9,1
10,0,1,6,33,0,0,0,0,358,0,9,1
10,0,0,6,31,0,0,0,0,346,0,9,1
10,0,0,6,31,0,0,0,0,380,0,9,1
10,0,0,6,35,0,0,0,0,13,421,9,0
10,0,1,6,33,0,0,0,0,367,0,9,1
12,0,0,6,32,0,0,0,0,346,0,9,1
10,0,0,6,31,0,0,0,0,12,336,9,0
10,0,1,6,33,0,0,0,0,359,0,9,1
12,0,0,6,32,0,0,0,0,350,0,9,1
10,0,1,6,33,0,0,0,0,349,0,9,1
12,0,0,6,32,0,0,0,0,384,0,9,1
10,0,0,6,38,0,0,0,0,13,428,9,0
10,2,0,6,32,0,0,0,0,346,0,9,1
12,0,0,6,32,0,0,0,0,12,340,9,0
10,2,0,6,32,0,0,0,0,350,0,9,1
10,0,0,6,28,0,0,0,0,340,0,9,1
12,0,0,6,39,0,0,0,0,13,432,9,0
10,0,0,6,31,0,0,0,0,362,0,9,1
10,2,0,6,32,0,0,0,0,384,0,9,1
10,0,1,6,33,0,0,0,0,354,0,9,1
10,2,0,6,32,0,0,0,0,12,340,9,0
10,0,1,6,33,0,0,0,0,358,0,9,1
10,0,0,6,28,0,0,0,0,318,0,9,1
10,0,0,6,31,0,0,0,0,346,0,9,1
10,2,0,6,39,0,0,0,0,13,432,9,0
10,0,1,6,33,0,0,0,0,392,0,9,1
10,0,0,6,34,0,0,0,0,387,0,9,1
10,0,1,6,33,0,0,0,0,12,348,9,0
10,0,0,6,28,0,0,0,0,326,0,9,1
10,0,0,6,31,0,0,0,0,325,0,9,1
12,0,0,6,32,0,0,0,0,350,0,9,1
10,0,1,6,40,0,0,0,0,13,440,9,0
12,0,0,6,35,0,0,0,0,391,0,9,1
10,0,0,6,28,0,0,0,0,327,0,9,1
12,0,0,6,32,0,0,0,0,329,0,9,1
10,0,0,6,31,0,0,0,0,351,0,9,1
10,2,0,6,32,0,0,0,0,350,0,9,1
10,2,0,6,35,0,0,0,0,391,0,9,1
10,0,0,6,31,0,0,0,0,332,0,9,1
10,0,0,6,28,0,0,0,0,339,0,9,1
10,2,0,6,32,0,0,0,0,329,0,9,1
12,0,0,6,32,0,0,0,0,355,0,9,1
10,0,0,6,35,0,0,0,0,13,421,9,0
10,0,1,6,33,0,0,0,0,358,0,9,1
10,0,1,6,36,0,0,0,0,399,0,9,1
12,0,0,6,32,0,0,0,0,336,0,9,1
10,0,0,6,31,0,0,0,0,380,0,9,1
10,0,1,6,33,0,0,0,0,337,0,9,1
10,2,0,6,32,0,0,0,0,355,0,9,1
10,0,0,6,38,0,0,0,0,13,428,9,0
10,2,0,6,32,0,0,0,0,336,0,9,1
12,0,0,6,32,0,0,0,0,384,0,9,1
10,0,1,6,33,0,0,0,0,363,0,9,1
10,0,1,6,33,0,0,0,0,344,0,9,1
10,2,0,6,32,0,0,0,0,384,0,9,1
10,0,1,6,33,0,0,0,0,392,0,9,1
10,0,0,6,28,0,0,0,0,8,330,10,0
10,0,0,6,31,0,0,0,0,8,337,10,0
12,0,0,6,32,0,0,0,0,8,341,10,0
10,2,0,6,32,0,0,0,0,8,341,10,0
10,0,1,6,33,0,0,0,0,8,349,10,0
10,0,0,6,28,0,0,0,0,8,328,10,0
10,0,0,6,31,0,0,0,0,8,337,10,0
12,0,0,6,32,0,0,0,0,8,341,10,0
10,2,0,6,32,0,0,0,0,8,341,10,0
10,0,1,6,33,0,0,0,0,8,349,10,0
10,0,0,6,30,0,0,0,0,13,377,9,0
10,0,0,6,38,0,0,0,0,13,428,9,0
12,0,0,6,39,0,0,0,0,13,432,9,0
10,2,0,6,39,0,0,0,0,13,432,9,0
10,0,1,6,40,0,0,0,0,13,440,9,0
10,0,0,6,35,0,0,0,0,13,424,9,0
10,0,0,6,38,0,0,0,0,13,428,9,0
12,0,0,6,39,0,0,0,0,13,432,9,0
10,2,0,6,39,0,0,0,0,13,432,9,0
10,0,1,6,40,0,0,0,0,13,440,9,0
10,0,0,6,33,0,0,0,0,13,416,9,0
10,0,0,6,38,0,0,0,0,13,428,9,0
12,0,0,6,39,0,0,0,0,13,432,9,0
10,2,0,6,39,0,0,0,0,13,432,9,0
10,0,1,6,40,0,0,0,0,13,440,9,0
2,0,0,2,18,0,0,1,0,13,176,1,0
2,0,0,2,11,0,0,1,0,12,93,1,0
2,0,0,2,11,0,0,1,0,8,94,2,0
2,0,1,2,13,0,0,1,0,12,97,1,0
2,0,1,2,13,0,0,1,0,8,98,2,0
2,0,1,2,20,0,0,1,0,13,180,1,0
3,0,1,2,13,0,0,1,0,12,98,1,0
3,0,1,2,20,0,0,1,0,13,181,1,0
2,0,0,2,11,0,0,1,0,103,0,1,1
2,0,0,2,11,0,0,1,0,99,0,1,1
3,0,1,2,13,0,0,1,0,8,99,2,0
2,1,1,2,13,0,0,1,0,12,98,1,0
2,1,1,2,20,0,0,1,0,13,181,1,0
2,0,0,2,11,0,0,1,0,85,0,1,1
2,0,1,2,13,0,0,1,0,107,0,1,1
2,0,0,2,11,0,0,1,0,84,0,1,1
2,1,1,2,13,0,0,1,0,8,99,2,0
2,0,1,2,13,0,0,1,0,103,0,1,1
2,0,0,2,21,0,0,1,0,13,192,1,0
2,0,1,2,13,0,0,1,0,89,0,1,1
2,0,1,2,13,0,0,1,0,88,0,1,1
3,0,1,2,13,0,0,1,0,108,0,1,1
2,0,0,2,14,0,0,1,0,12,100,1,0
3,0,1,2,13,0,0,1,0,104,0,1,1
2,0,0,2,14,0,0,1,0,8,101,2,0
2,0,0,2,11,0,0,1,0,90,0,1,1
2,0,0,2,18,0,0,1,0,13,185,1,0
2,0,0,2,11,0,0,1,0,125,0,1,1
2,0,0,2,11,0,0,1,0,83,0,1,1
3,0,1,2,13,0,0,1,0,89,0,1,1
3,0,1,2,13,0,0,1,0,90,0,1,1
2,0,0,2,11,0,0,1,0,12,87,1,0
2,1,1,2,13,0,0,1,0,108,0,1,1
2,1,1,2,13,0,0,1,0,104,0,1,1
2,0,0,2,11,0,0,1,0,8,94,2,0
2,0,1,2,13,0,0,1,0,94,0,1,1
2,0,1,2,13,0,0,1,0,87,0,1,1
2,0,1,2,20,0,0,1,0,13,189,1,0
2,0,1,2,13,0,0,1,0,129,0,1,1
2,1,1,2,13,0,0,1,0,89,0,1,1
2,0,1,2,13,0,0,1,0,12,91,1,0
2,0,0,2,14,0,0,1,0,119,0,1,1
2,0,1,2,13,0,0,1,0,8,98,2,0
2,0,0,2,14,0,0,1,0,110,0,1,1
2,1,1,2,13,0,0,1,0,90,0,1,1
3,0,1,2,13,0,0,1,0,95,0,1,1
3,0,1,2,13,0,0,1,0,130,0,1,1
3,0,1,2,20,0,0,1,0,13,190,1,0
3,0,1,2,13,0,0,1,0,12,92,1,0
2,0,0,2,14,0,0,1,0,111,0,1,1
3,0,1,2,13,0,0,1,0,88,0,1,1
2,0,0,2,11,0,0,1,0,104,0,1,1
3,0,1,2,13,0,0,1,0,8,99,2,0
2,0,0,2,14,0,0,1,0,101,0,1,1
2,1,1,2,13,0,0,1,0,95,0,1,1
2,1,1,2,20,0,0,1,0,13,190,1,0
2,1,1,2,13,0,0,1,0,130,0,1,1
2,1,1,2,13,0,0,1,0,12,92,1,0
2,1,1,2,13,0,0,1,0,88,0,1,1
2,0,1,2,13,0,0,1,0,108,0,1,1
2,1,1,2,13,0,0,1,0,8,99,2,0
2,0,0,2,14,0,0,1,0,126,0,1,1
2,0,0,2,14,0,0,1,0,106,0,1,1
2,0,0,2,21,0,0,1,0,13,192,1,0
2,0,0,2,14,0,0,1,0,144,0,1,1
